z0_1, z0_2, z0_3, z0_4, Zopt_1, Zopt_2, Zopt_3, Zopt_4, Zopt_5, Zopt_6, n,sigma_1, sigma_2, sigma_3
2.3925287076309516,0.5337635061208151,2.8739282112149565,0.9697932452389889,3.141586447576795,3.1415430517464222,1.1200499251162508,0.7853981632141722,8.068874732239365,-0.5000003453287232,2066.0,3,2,1
2.048672635333697,1.2097949718268437,2.8436343508356385,0.883356016401887,1.40351322447462,0.31330113258359815,1.6827448790315458,0.5004596925436198,10.204036327250186,-0.49999999999999994,2613.0,2,1,3
2.662040661735248,0.34065073842962873,1.0149415780533966,2.327990565804326,3.1415871136726263,2.424727085781342e-13,1.593746620988423,2.3561944901900174,10.265859920045163,-0.4953362770771757,2613.0,2,1,3
1.6736817999840712,1.5305695815608151,0.6433878615754757,2.5321320133877117,2.1036654817833966,2.1260902232883865,1.3882228699912957e-12,1.9564308079231305,12.124510489048546,-0.509045077203526,3126.0,1,2,3
1.837936056636179,2.4915077441397195,2.7345639266130184,1.6717045430165547,3.1415907779659507,3.138747154104211,2.072757661949072,3.1415923024997956,1.8502261005208667,-0.49999968400083367,474.0,3,2,1
0.5584611769265428,0.9128054362541042,2.7808408523247072,1.7128857972388942,0.00877994681856,1.6839344815395074,3.080184377743423,1.57326739157831,6.492110805573552,-0.5000001376898656,1664.0,1,2,3
1.8763028443256744,2.0120989070368176,1.085212313121868,1.433839263364827,3.1415884092722215,2.244348934910855,1.6826771907005067,1.5167037500817224,7.543152829227067,-0.500000003765582,1932.0,1,2,3
2.853481569212236,0.28484126375086605,0.8282414339734303,2.476738156585075,1.7994613270398507,1.00050083248544,1.7433057847157152,1.197983473911462,16.333468453358428,-0.49999999705892506,4182.0,1,2,3
2.471752094925264,1.1418579128006388,1.2845453351925582,1.3193857087059295,2.3736603595859203,1.1354021689990026,1.458980625262077,1.9112455544845917,18.46978655328524,-0.49999999909787857,4729.0,1,3,2
1.3760064365599098,2.28959559983094,2.5930347632432356,0.5304312462156611,0.9477136249503585,2.2229081798472814,1.6194481276575727,0.23795474655747081,14.868440769346853,-0.49999963049323587,3807.0,3,2,1
2.7726447929208424,2.072054551714761,2.5081091577950074,2.4697140426745268,3.141591904889887,3.141592491538625,0.4852210855152969,2.644939514388761,5.4260903846885995,-0.5000000248532223,1390.0,3,1,2
1.2869450848852257,0.35918803558440804,1.7995794240190166,1.112648314427129,1.7830727330937577,5.695047085930954e-7,2.1059761832257475,0.9851813553336184,8.294028182020806,-0.5080023062739168,2149.0,1,2,3
3.087391932086688,1.103859673557852,1.4773172698218582,2.987980436988823,3.141592653589788,0.7530832779946753,1.6778087252911502,2.430925179862301,14.478409831758349,-0.49555614227025385,3686.0,2,1,3
2.0900847273023633,1.0820350524554558,1.4817432619204531,3.126435272852558,3.141583974824857,1.6830981053317373e-12,1.5937466209848463,2.35619449018663,10.265859920023505,-0.4953362770787909,2613.0,2,1,3
3.0529450197198993,2.311539430131953,0.01210216715794902,2.4822993562635434,3.1415856015849837,3.141585787883043,0.485221394226103,2.067449468685594,12.208703613190432,-0.49999999964336994,3126.0,1,2,3
2.7693056038436206,1.4039540254343712,3.136771287839885,2.9026231364127373,1.7994613578466565,1.000500835507531,1.7433057956356213,2.7687798033988664,16.33346848325405,-0.4999999955853416,4182.0,1,2,3
1.1263300369846843,0.5352914079686181,2.18492119803691,1.7513053297915533,1.1976636387536796,1.3633068181861146e-5,2.9707974278472653,1.7136514484944985,17.136477143807184,-0.5000000009532642,4387.0,1,3,2
2.465547411441796,1.1713638517351384,0.21917182611355587,1.4888038632045784,2.0198425409769545,2.2119727507012055,0.08956089355940246,3.0531620953016705,7.7166414883835985,-0.5014158430774781,1980.0,3,2,1
1.4630483716206186,0.7947497099686525,0.6562638098394767,1.232797355213306,2.1813350668097438,2.199998619859077,0.3514879915874993,2.2636079642740063,14.607857887186555,-0.5014303912768339,3744.0,2,1,3
0.9749687656581226,1.312885296308529,0.4485369021619864,2.7146390630028274,2.103665481780995,2.1260902232861008,1.1119993814645568e-12,1.9564308079225723,12.124510489049246,-0.50904507720345,3126.0,1,2,3
1.5336422657763997,1.0745597528501072,1.2570373487347029,0.2565193319604787,2.1036654817848373,2.126090223289773,5.240252676230739e-14,0.3856344811285618,12.124510489048221,-0.5090450772035618,3126.0,1,2,3
1.19349120684274,1.043540350644911,1.359377418894447,0.12854223750221697,2.1036654817943314,2.1260902232986645,2.7284841053187847e-12,0.38563448113072607,12.124510489045376,-0.5090450772038713,3126.0,1,2,3
2.832049138527533,3.000355809584023,0.6447827509465679,2.075630343389331,3.1415886024126407,3.141588754354803,0.5152145243366502,2.0740289818255424,12.208494131888274,-0.4999999994327781,3126.0,1,2,3
2.4946537515508247,0.2922563414975434,2.34573360022009,1.2064983982558333,2.7119593575279928,1.0871136749493344,1.569276847972869,1.1072945671192715,14.663350005241247,-0.5000000325198423,3754.0,3,2,1
1.5425014965367283,1.9056855573385212,1.1929444358511838,2.9015368856631665,1.6378868082329296,2.3414792794965877,1.3795104691230495,3.1290353275940563,7.543155863384224,-0.5000000191706476,1932.0,1,2,3
